No,Price,House area,Rooms No.,Floors,Year of construction,Land area (a),Object type,Municipality
178,500000,266.0,5,1,2012,26.0,4,32
179,500000,148.0,4,1,2020,45.45,0,51
180,500000,164.0,5,1,2024,12.15,1,14
181,499300,215.0,5,2,2022,4.23,0,51
182,499000,210.0,5,2,2008,65.4,1,15
183,499000,120.0,3,1,2019,7.22,1,51
184,498000,319.0,5,2,2000,11.97,1,51
185,498000,440.0,7,2,1999,45.45,1,51
186,495000,202.0,5,1,2019,50.0,4,20
187,495000,249.0,3,1,2021,13.35,4,51
188,495000,449.0,12,3,1992,10.0,1,31
189,495000,177.0,5,2,2023,45.45,1,51
190,495000,97.0,5,2,2019,5.0,1,19
191,495000,175.0,4,1,2019,30.0,1,19
192,490000,137.0,4,2,2012,4.0,1,51
193,490000,376.0,9,2,2000,7.37,1,18
194,490000,204.0,6,1,2022,9.82,1,51
195,490000,403.0,7,2,2007,25.0,1,45
196,485302,192.0,5,2,2015,4.0,1,50
197,485000,170.0,5,1,2022,90.0,4,19
198,485000,229.0,6,2,2019,11.5,1,15
199,480000,220.0,8,2,2012,14.08,4,51
200,480000,206.0,5,2,2009,17.46,1,15
201,479000,149.0,4,2,2024,5.0,1,51
202,478900,207.0,5,2,2008,13.17,1,51
203,477000,271.0,4,2,2009,8.19,1,14
204,475000,139.0,4,2,2022,4.0,0,51
205,475000,139.0,5,3,2016,2.0,0,31
206,475000,210.0,4,5,2004,6.2,1,51
207,470000,280.0,5,2,2006,10.0,1,51
208,469500,149.0,5,2,2022,5.0,1,51
209,465000,116.0,5,1,2006,6.0,1,51
210,465000,377.0,8,2,2017,18.0,1,50
211,464000,160.0,5,2,2024,3.0,1,51
212,463392,220.0,5,2,2011,228.0,1,19
213,460000,190.0,6,1,2022,9.81,1,51
214,460000,174.0,5,2,2022,5.0,1,50
215,460000,345.0,5,1,2023,10.0,1,14
216,460000,159.0,4,3,2020,45.45,1,14
217,459000,58.0,3,1,1940,8.16,0,51
218,450000,347.41,5,2,2005,7.0,0,18
219,450000,132.0,5,3,2012,2.59,1,31
220,450000,210.0,6,2,2019,11.0,1,19
221,450000,195.0,5,1,2011,7.55,1,18
222,450000,170.0,4,1,2022,13.07,1,51
223,450000,94.0,5,2,1978,3.0,1,29
224,450000,293.0,6,2,2007,15.0,1,50
225,450000,241.0,5,2,2007,7.64,1,51
226,450000,340.0,10,3,1972,7.0,1,31
227,450000,300.0,9,2,1993,0.8,1,31
228,450000,400.0,4,3,2001,6.0,1,18
229,450000,193.0,7,2,2012,582.0,4,19
230,450000,293.0,4,1,2019,2.8,1,51
231,449910,283.0,5,2,2006,9.0,1,51
232,449000,228.0,6,2,2017,19.25,1,45
233,449000,262.0,3,2,2012,83.0,4,50
234,449000,210.0,4,2,2012,7.48,1,51
235,449000,198.0,5,2,2016,12.0,1,51
236,449000,197.0,5,2,2015,7.45,1,51
237,449000,187.0,5,2,2009,7.39,1,51
238,449000,262.0,3,2,2012,83.0,4,50
239,447000,226.0,4,2,2016,9.0,1,51
240,447000,348.0,5,2,2003,6.0,1,18
241,445000,269.0,6,2,2023,15.0,1,51
242,445000,164.0,5,2,1998,1.99,1,51
243,440000,198.0,6,1,1951,5.0,1,14
244,440000,70.0,3,2,2012,45.45,1,21
245,440000,192.0,6,1,2022,9.82,1,51
246,439900,169.0,4,1,2012,8.5,1,51
247,435600,204.0,4,1,2024,21.78,1,31
248,435000,345.0,5,2,1990,43.0,1,14
249,435000,223.0,5,2,2013,4.44,1,51
250,435000,266.0,5,2,2008,6.0,1,51
251,435000,154.0,4,1,2023,9.0,1,51
252,434500,223.0,4,1,2019,45.45,1,50
253,430000,170.0,1,2,2019,7.0,0,31
254,430000,308.0,5,2,2007,236.0,4,19
255,429000,248.0,7,2,2019,11.0,1,18
256,429000,185.0,4,1,2023,12.73,1,51
257,425000,152.0,4,2,2022,5.6,1,50
258,425000,232.0,4,1,2007,45.45,1,15
259,425000,224.0,4,2,1990,6.8,1,31
260,423000,359.0,6,2,2004,8.59,1,19
261,422500,165.0,5,2,2004,11.0,1,51
262,420000,212.0,4,2,2010,15.0,1,50
263,420000,180.0,5,2,2008,45.45,1,27
264,420000,252.0,5,1,2015,14.0,1,19
265,419000,243.0,5,2,2019,10.0,1,50
266,419000,124.0,4,1,2023,5.05,1,51
267,419000,160.0,4,2,2024,7.5,1,51
268,418000,133.0,4,2,2016,45.45,1,51
269,415000,348.0,5,2,2003,6.0,1,18
270,415000,137.0,4,1,2024,7.69,1,15
271,415000,150.0,4,2,2019,5.0,1,51
272,415000,270.0,5,1,2008,16.0,1,19
273,410000,206.0,5,1,2023,14.0,1,7
274,405000,151.0,4,2,2022,8.0,0,51
275,400000,368.0,9,3,2019,7.0,1,18
276,400000,223.0,5,2,2009,15.4,1,51
277,400000,324.0,4,3,2009,6.0,1,18
278,400000,196.0,5,3,2006,4.0,0,18
279,400000,124.0,7,1,2011,45.45,1,51
280,399999,445.0,7,2,2001,11.32,1,14
281,399500,204.65,5,2,2013,5.0,1,14
282,399000,202.0,5,1,2018,10.0,1,19
283,399000,462.0,7,2,2022,100.0,1,15
284,399000,136.0,5,2,2021,20.0,1,45
285,399000,172.0,5,2,2023,6.0,1,50
286,399000,77.0,4,2,1918,11.0,2,31
287,399000,310.0,7,2,1996,5.22,1,51
288,399000,183.0,4,2,2002,12.5,1,50
289,399000,767.0,4,1,1940,932.0,4,61
290,398000,162.0,5,2,2019,5.0,1,50
291,398000,228.0,5,2,2007,5.68,1,51
292,397500,159.0,4,2,2017,4.0,0,18
293,397000,115.0,5,1,1973,14.0,1,51
294,396800,192.0,4,2,2008,45.45,1,19
295,396000,240.0,4,1,2014,7.2,1,45
296,395000,285.0,5,2,2005,10.65,1,50
297,395000,220.0,5,2,2006,29.3,1,51
298,395000,449.0,5,3,2000,15.0,1,50
299,395000,436.0,7,2,1992,6.0,1,14
300,395000,449.0,5,3,2000,15.0,1,51
301,395000,157.0,4,1,2021,13.4,1,55
302,395000,285.0,5,2,2005,10.65,1,51
303,395000,155.0,4,2,2021,4.19,0,15
304,395000,436.0,7,2,1997,6.0,1,14
305,395000,176.0,5,2,2013,4.5,0,50
306,395000,248.0,5,2,2009,57.0,4,7
307,395000,175.0,5,1,2024,15.0,1,50
308,392000,108.0,4,2,2019,2.0,0,31
309,391000,350.0,8,4,2019,10.0,1,18
310,390000,210.0,4,2,2008,8.0,1,50
311,390000,190.0,5,2,2013,9.17,1,14
312,390000,174.0,2,2,2014,17.0,1,50
313,390000,78.0,4,2,2021,3.55,1,31
314,390000,194.0,4,1,2024,13.75,1,32
315,390000,170.0,4,1,2022,6.69,1,51
316,390000,307.0,6,2,2004,25.34,1,14
317,390000,168.0,4,1,2022,6.69,1,51
318,390000,153.0,4,2,2000,3.3,1,51
319,389000,213.0,5,2,2002,6.0,1,51
320,388000,194.0,4,1,2009,45.45,1,15
321,387000,749.0,13,3,2005,19.0,4,51
322,385200,310.0,6,2,2004,11.0,1,51
323,385000,124.0,3,1,2007,100.0,4,27
324,385000,384.0,5,2,1991,9.17,1,14
325,385000,218.0,6,2,2010,10.87,4,51
326,385000,527.0,16,4,1991,9.46,1,6
327,385000,175.0,5,1,2023,15.0,1,50
328,380000,120.0,4,2,2005,2.29,0,51
329,380000,256.0,6,2,2009,8.32,1,51
330,380000,176.0,4,2,2001,3.2,1,51
331,380000,212.0,4,2,2012,7.0,1,33
332,380000,295.0,4,2,2007,32.0,4,7
333,380000,217.0,4,2,2015,10.0,1,19
334,380000,394.0,9,2,1994,16.0,1,18
335,379990,113.0,3,3,2006,2.5,0,51
336,379937,215.0,5,2,2009,12.9,1,50
337,379900,223.0,5,2,2006,7.55,1,14
338,379000,119.0,4,2,2019,4.0,0,14
339,379000,300.0,4,2,2018,82.0,1,23
340,376000,107.0,4,2,2022,4.0,1,18
341,375000,128.0,4,1,2021,7.0,1,14
342,375000,245.0,6,2,2020,15.0,1,51
343,375000,428.0,8,2,2007,16.26,4,15
344,374400,100.0,5,2,2024,2.0,1,19
345,374000,143.0,4,1,2022,7.5,1,50
346,374000,143.0,4,1,2022,7.5,1,50
347,370000,100.0,4,2,2021,18.0,0,19
348,370000,224.0,6,2,1985,6.0,1,14
349,370000,101.0,3,1,2021,8.0,0,31
350,370000,227.0,5,1,2024,15.0,1,50
351,370000,120.0,4,2,2023,3.0,1,51
352,370000,113.0,5,2,1940,12.05,1,51
353,370000,275.0,6,2,2019,8.0,1,18
354,369999,250.0,5,1,2018,15.58,1,14
355,369999,300.0,5,2,2013,5.25,1,50
356,369500,370.0,7,2,2006,15.0,1,50
357,369000,253.0,5,2,2013,12.65,1,15
358,369000,199.0,5,2,2010,13.83,4,51
359,369000,130.0,4,1,2023,5.0,1,50
360,369000,130.0,4,1,2023,5.0,1,51
361,369000,200.0,6,2,2022,18.0,1,19
362,366000,145.0,4,2,2023,4.2,2,15
363,365070,141.0,4,2,2012,4.0,0,50
364,365000,223.0,5,2,2024,9.0,1,50
365,365000,52.0,4,3,2020,2.0,1,21
366,365000,170.0,5,2,2010,10.0,1,51
367,365000,195.0,4,2,2012,10.0,1,51
368,365000,236.0,3,2,1979,11.0,1,51
369,365000,242.0,5,2,2012,10.0,1,51
370,363900,230.0,5,2,2010,7.0,1,50
371,363000,205.0,5,3,2006,3.0,0,18
372,360000,190.0,5,2,2022,7.02,1,50
373,360000,134.0,4,2,2023,4.0,0,15
374,360000,119.0,4,1,2023,5.08,1,51
375,360000,280.0,6,2,2019,15.0,4,19
376,360000,113.0,4,2,2018,113.0,0,51
377,360000,175.0,5,1,2023,15.0,1,50
378,360000,156.0,5,2,2023,5.0,1,51
379,360000,202.0,7,2,2019,3.6,0,18
380,360000,134.0,5,2,2018,5.0,1,51
381,359900,170.0,5,2,2014,8.0,1,51
382,359000,328.0,6,2,2010,18.37,1,47
383,359000,84.0,4,1,2007,3.62,1,21
384,359000,172.0,4,2,2019,45.45,1,19
385,359000,364.0,7,2,2022,27.0,1,15
386,359000,137.0,4,1,2024,7.5,1,51
387,359000,276.0,6,2,1994,2.0,0,51
388,357000,161.0,5,2,2023,3.3,0,51
389,357000,133.0,4,1,2021,8.73,1,51
390,355900,98.0,6,1,2019,8.5,1,51
391,355000,184.0,5,2,2017,9.5,1,19
392,355000,130.0,5,3,2023,3.0,0,51
393,355000,220.0,5,3,1997,6.0,1,51
394,355000,110.0,4,1,2013,2.0,0,18
395,355000,123.0,4,1,2018,7.0,1,21
396,355000,145.0,4,1,2024,9.89,1,50
397,355000,146.0,4,1,2024,8.86,1,50
398,355000,146.0,5,1,2020,7.35,1,18
399,355000,145.0,4,1,2024,9.61,1,50
400,355000,544.0,4,2,2023,126.0,1,56
401,355000,155.0,4,2,2021,4.19,0,15
402,355000,526.0,7,3,2019,7.0,0,18
403,354000,199.0,5,2,1987,6.0,1,51
404,351700,195.0,4,2,2008,45.45,1,19
405,350000,400.0,10,2,2007,76.73,1,50
406,350000,260.0,6,2,2019,12.0,1,19
407,350000,268.0,5,2,2020,12.0,1,50
408,350000,480.0,9,3,2019,7.0,1,18
409,350000,253.0,4,2,1997,8.11,1,51
410,350000,139.0,4,2,2018,10.0,1,51
411,350000,169.0,5,2,2004,23.58,1,50
412,350000,280.0,5,2,2019,8.0,1,18
413,350000,112.0,5,2,1983,33.0,4,50
414,350000,113.0,4,3,2020,3.5,0,51
415,350000,126.0,5,2,2008,2.37,0,18
416,350000,217.0,4,3,2006,1.42,0,51
417,350000,160.0,4,1,2023,10.0,1,31
418,350000,1200.0,3,1,1991,100.0,4,23
419,350000,230.0,15,1,2016,12.0,4,60
420,350000,129.0,4,2,2015,2.02,0,18
421,350000,129.32,4,2,2014,220.0,0,18
422,350000,207.0,5,2,2019,27.0,4,19
423,350000,94.0,4,2,2022,4.22,1,21
424,350000,155.0,4,2,2023,6.5,0,50
425,350000,220.0,6,2,1996,0.52,1,31
426,349999,546.0,7,2,2019,12.0,1,18
427,349500,236.0,5,2,2018,10.71,1,51
428,349000,191.0,8,2,2008,39.0,4,50
429,349000,237.0,5,2,2013,10.18,1,55
430,349000,271.0,6,2,1992,36.82,1,1
431,349000,110.0,3,1,2021,45.45,1,31
432,349000,644.0,12,3,2003,38.0,4,47
433,349000,286.0,6,2,2012,627.0,4,54
434,349000,140.0,4,2,2023,45.45,1,51
435,349000,208.0,4,2,2007,11.55,1,50
436,349000,150.0,5,2,2021,16.0,1,19
437,349000,146.0,5,1,1957,5.98,1,14
438,349000,140.0,4,2,2023,45.45,1,51
439,349000,199.0,5,2,1987,6.0,1,51
440,349000,190.0,5,2,2007,11.0,1,50
441,349000,260.0,7,1,2019,6.0,1,18
442,349000,76.0,4,1,2017,7.0,1,31
443,348888,136.0,4,2,2024,6.0,1,51
444,348000,173.0,6,2,2020,10.0,1,50
445,347000,120.0,4,2,2007,6.38,1,51
446,346000,140.0,4,1,2022,10.0,1,19
447,346000,140.0,4,1,2019,10.0,1,19
448,345000,128.0,4,2,2023,3.5,0,51
449,345000,174.0,5,1,2012,9.0,1,51
450,344500,162.0,4,2,2022,9.0,1,51
451,340000,235.0,5,2,2009,15.0,1,50
452,340000,180.0,4,2,2016,5.0,1,18
453,340000,165.0,5,2,2023,3.5,0,51
454,340000,140.0,3,1,2021,10.5,1,19
455,340000,791.0,4,2,2005,100.0,1,23
456,340000,156.0,5,2,2023,4.0,1,51
457,340000,156.0,5,1,2018,9.5,1,19
458,340000,173.0,5,2,2021,10.0,1,18
459,340000,166.0,4,2,2017,7.0,1,50
460,339500,146.0,5,1,2023,45.45,0,50
461,339000,143.0,5,1,2017,6.0,1,51
462,339000,136.0,4,1,2017,5.17,1,51
463,339000,300.0,8,2,2005,8.0,1,31
464,339000,126.0,4,2,2023,6.74,1,50
465,339000,169.0,5,2,2017,7.0,1,51
466,339000,124.0,5,1,2022,7.1,1,51
467,338000,279.0,4,2,2014,30.0,1,47
468,337000,78.0,3,2,2023,1.64,0,21
469,337000,162.0,4,2,2010,5.0,1,51
470,335000,148.0,4,2,2023,45.45,0,50
471,335000,108.0,4,2,2023,5.03,1,31
472,335000,130.0,4,2,2019,5.0,0,51
473,335000,111.0,6,1,2018,13.5,1,50
474,335000,118.0,4,1,2022,11.0,1,50
475,334000,142.0,5,2,2023,3.9,0,51
476,334000,102.0,4,1,2020,5.0,1,51
477,332000,162.0,5,2,2023,3.35,0,51
478,332000,193.0,4,1,1997,15.0,1,50
479,332000,326.0,6,2,2012,10.68,1,55
480,330000,173.0,5,2,2015,12.0,1,19
481,330000,430.0,11,2,2016,241.0,4,44
482,330000,193.0,4,2,2015,4.8,1,18
483,330000,220.0,5,1,2022,14.0,1,19
484,330000,160.0,5,2,2017,10.0,0,19
485,330000,96.0,4,1,2023,5.2,1,60
486,330000,173.0,5,2,2019,12.0,1,19
487,330000,288.0,5,2,2003,16.0,1,15
488,330000,121.0,4,2,2023,3.0,0,51
489,330000,175.0,5,2,2017,10.36,1,51
490,330000,112.0,4,1,2023,8.0,0,50
491,329999,473.0,4,2,1992,10.7,1,14
492,329000,453.0,6,2,1999,11.22,1,15
493,329000,104.0,5,2,2023,7.0,1,31
494,329000,124.0,3,3,2022,3.5,0,4
495,329000,147.0,4,2,2018,8.0,0,50
496,329000,193.0,5,1,2023,11.0,1,51
497,326900,102.0,5,2,2016,2.0,0,50
498,326000,124.0,3,2,2007,3.13,1,33
499,325000,360.0,6,2,1996,9.0,1,18
500,325000,353.0,6,2,1990,19.02,1,14
501,325000,107.0,4,2,2022,1.48,1,51
502,325000,175.0,4,2,2018,10.24,1,14
503,325000,92.0,4,2,2019,1.57,1,51
504,325000,158.0,4,2,2009,48.0,4,7
505,325000,170.0,4,2,2011,6.5,1,19
506,325000,175.0,5,2,2022,5.3,1,51
507,324999,478.0,7,2,1992,6.0,1,51
508,324840,121.0,3,2,2015,3.0,1,50
509,321000,107.0,4,2,2021,1.0,0,31
510,320000,80.0,3,2,2021,4.34,1,31
511,320000,178.0,5,2,1921,199.0,4,41
512,320000,240.0,5,2,2016,6.0,1,50
513,320000,101.0,4,2,2020,46.01,4,38
514,320000,74.0,3,1,2021,4.0,1,31
515,320000,246.0,10,2,2003,16.46,1,26
516,320000,126.0,5,2,2019,2.8,0,51
517,320000,177.0,4,2,2018,11.0,0,19
518,320000,239.0,5,2,2018,116.0,4,19
519,320000,105.0,5,2,2012,2.0,1,31
520,320000,231.0,4,2,2009,27.0,1,19
521,320000,247.0,5,2,2018,45.45,0,18
522,320000,156.0,4,3,2011,2.0,0,31
523,320000,130.0,6,1,2018,45.45,1,18
524,320000,244.0,4,2,1964,7.17,1,14
525,320000,184.0,5,1,2018,15.0,1,50
526,320000,239.0,4,2,2003,116.0,4,19
527,320000,129.0,5,2,2011,2.4,0,18
528,320000,151.0,5,2,2008,12.0,1,19
529,320000,312.0,10,2,2012,260.0,4,50
530,320000,125.0,4,2,2023,3.5,0,51
531,320000,158.0,5,2,2018,6.0,1,18
532,320000,149.0,5,2,2015,4.5,1,51
533,320000,226.0,4,2,2013,15.11,1,33
534,319900,188.0,5,2,2018,7.29,1,50
535,319000,123.0,4,2,2018,4.83,1,51
536,319000,149.0,5,2,2024,6.48,1,51
537,319000,251.0,7,2,2007,15.75,1,50
538,319000,78.0,4,2,2022,2.0,0,31
539,319000,161.0,4,2,2010,6.0,1,51
540,319000,239.0,5,3,2018,6.0,0,18
541,319000,184.0,6,2,2012,15.56,1,51
542,319000,193.0,5,1,2023,11.0,1,51
543,318000,227.0,5,2,2011,30.0,1,50
544,318000,134.0,4,2,2020,9.0,1,56
545,317000,566.0,4,2,2007,1633.0,4,45
546,315000,139.0,3,2,2021,5.24,1,14
547,315000,122.0,4,2,2022,4.0,0,51
548,315000,121.0,4,2,2022,3.0,1,51
549,315000,167.0,4,1,2024,10.0,1,50
550,315000,187.0,6,2,2013,18.23,1,15
551,315000,150.0,4,1,2018,9.25,1,19
552,315000,104.0,4,1,2024,11.56,1,50
553,315000,102.0,4,2,2016,2.21,0,51
554,315000,147.0,4,2,2020,3.6,2,51
555,315000,200.0,5,1,2022,82.0,1,50
556,315000,122.0,4,2,2023,4.0,0,51
557,315000,215.0,6,2,2023,10.5,1,15
558,315000,94.0,3,1,2018,45.45,1,51
559,315000,132.0,5,2,2009,45.45,1,18
560,315000,265.0,5,2,2017,90.0,4,19
561,312700,115.0,4,2,2022,7.7,1,51
562,312215,100.0,4,1,2024,10.0,4,50
563,311000,145.0,4,2,2023,4.2,1,15
564,311000,147.0,4,2,2023,4.2,1,15
565,310500,207.0,4,1,2021,11.0,1,18
566,310000,99.0,4,2,2019,1.2,1,51
567,310000,235.0,5,1,2014,136.0,1,47
568,310000,150.0,4,1,2021,9.17,1,19
569,310000,211.0,3,2,2005,45.45,1,51
570,309990,120.0,4,1,2023,5.0,1,51
571,309000,297.0,4,2,2011,14.25,1,32
572,309000,128.0,4,1,2018,5.73,1,51
573,308000,321.0,6,2,2012,35.0,4,51
574,307000,146.0,4,1,2018,5.25,1,50
575,306000,150.0,4,1,2019,10.0,1,19
576,305000,163.0,7,4,2007,3500.0,1,31
577,303000,114.0,4,1,2022,5.0,1,51
578,300000,98.0,3,2,1940,8.77,1,51
579,300000,270.0,6,2,2005,12.0,1,20
580,300000,194.0,5,2,2018,6.0,1,33
581,300000,171.62,4,1,2021,11.0,1,20
582,300000,82.0,4,2,2019,2.0,0,18
583,300000,179.0,5,1,2020,18.0,1,20
584,300000,242.0,7,2,2018,15.3,4,19
585,300000,155.28,5,2,2000,45.45,0,51
586,300000,147.0,4,2,2010,12.0,1,19
587,300000,131.0,5,1,1932,125.0,4,49
588,300000,540.0,9,2,1993,13.0,1,33
589,300000,264.0,6,2,2012,9.0,1,51
590,300000,114.0,5,2,2017,3.0,0,14
591,300000,193.0,5,1,2021,11.0,1,45
592,300000,367.0,4,1,1986,16.0,1,51
593,300000,113.0,4,2,1940,9.0,1,51
594,300000,144.0,4,2,2018,13.0,0,19
595,300000,300.0,7,3,1995,12.0,1,56
596,300000,126.72,5,2,2007,9.0,1,47
597,299999,114.0,4,2,2018,103.0,4,19
598,299900,115.0,4,1,2023,6.58,1,9
599,299900,179.0,4,1,2023,7.99,1,51
600,299900,191.0,5,2,1983,18.18,1,4
601,299600,158.0,4,2,2023,5.69,1,50
602,299000,77.0,4,2,2023,125.0,4,59
603,299000,132.0,4,1,2023,45.45,0,51
604,299000,430.0,6,1,1996,5.47,1,14
605,299000,160.0,4,1,2023,50.62,1,45
606,299000,143.0,4,2,2024,5.7,0,50
607,299000,166.0,4,2,2015,6.0,0,50
608,299000,178.0,5,1,2012,12.5,1,50
609,299000,105.0,4,2,2020,1.8,0,51
610,299000,193.0,5,1,2020,220.0,1,19
611,299000,146.0,5,1,2023,15.0,1,50
612,299000,129.0,4,2,2023,4.63,1,15
613,299000,168.0,4,1,2024,8.03,1,51
614,299000,159.0,4,2,2008,6.0,1,51
615,299000,849.0,20,2,2007,21.32,1,50
616,299000,113.0,4,2,2018,3.75,0,51
617,299000,86.0,4,2,2023,3.0,1,21
618,299000,173.0,5,2,2007,45.45,0,31
619,299000,119.0,4,2,2017,4.0,0,51
620,299000,60.0,4,1,1957,5.3,1,51
621,299000,92.0,4,2,2021,4.0,0,51
622,298900,71.0,3,1,2021,7.5,1,21
623,298700,124.0,5,2,2018,5.0,1,50
624,298500,156.0,5,2,2008,45.45,1,50
625,298450,165.0,4,2,2008,45.45,1,19
626,298000,150.0,4,1,2023,8.65,1,51
627,298000,88.0,4,2,2024,3.3,0,51
628,298000,130.0,6,3,2013,2.0,0,50
629,298000,212.0,4,2,1981,9.97,1,14
630,298000,130.0,5,3,2024,4.97,0,51
631,298000,231.0,4,1,2000,4.0,1,31
632,298000,150.0,4,1,2022,8.97,1,19
633,298000,80.0,4,1,2023,4.5,1,28
634,298000,130.0,5,3,2024,3.0,0,51
635,298000,121.0,4,1,2023,3.11,1,51
636,297900,165.0,4,2,2008,45.45,1,19
637,297000,165.0,4,2,2008,45.45,1,19
638,297000,183.0,6,2,1986,45.45,1,15
639,295900,164.0,4,2,2008,45.45,1,19
640,295000,147.0,6,2,1940,20.0,1,51
641,295000,161.0,4,2,2022,5.0,1,51
642,295000,347.0,5,3,1993,12.0,1,15
643,295000,250.0,4,2,1998,16.5,1,19
644,295000,192.0,6,2,2010,13.6,1,51
645,295000,611.0,4,3,2018,3.75,4,7
646,295000,138.0,5,1,2007,45.45,0,31
647,295000,132.0,5,2,2023,5.57,1,50
648,295000,186.0,3,1,2023,309.0,1,8
649,295000,138.0,4,3,2007,0.9,0,31
650,294000,383.0,10,1,2023,15.0,1,20
651,293000,147.0,4,2,2018,12.0,1,19
652,293000,182.0,5,2,2016,7.0,1,19
653,290000,200.0,4,2,2023,7.5,1,18
654,290000,175.0,5,2,2006,45.45,1,31
655,290000,218.0,6,2,1985,5.86,1,14
656,290000,158.42,4,1,2016,24.0,1,19
657,290000,94.0,4,2,2015,45.45,4,50
658,290000,223.0,4,2,2017,37.9,1,11
659,290000,211.0,6,2,2007,10.05,1,15
660,290000,163.0,7,1,2007,0.35,1,31
661,290000,280.0,5,2,2001,7.5,1,18
662,290000,169.0,6,2,1997,6.0,1,51
663,290000,78.0,5,3,2022,3.0,0,21
664,289000,117.0,4,2,2019,2.5,1,51
665,289000,124.0,4,1,2020,300.0,4,3
666,289000,211.0,5,3,1969,8.46,1,14
667,289000,197.0,6,2,2017,8.6,1,50
668,289000,104.0,4,2,2022,0.2,0,55
669,289000,82.0,4,2,2019,2.0,0,18
670,289000,129.0,4,2,2020,3.7,0,51
671,289000,94.0,4,2,2017,2.89,0,51
672,289000,97.0,4,1,2022,4.01,1,51
673,289000,164.0,5,2,2023,6.12,1,51
674,288000,295.0,9,2,2010,5.0,1,51
675,288000,155.0,4,2,2008,45.45,1,50
676,288000,137.0,4,1,2023,6.0,1,50
677,287800,159.0,5,2,2016,6.0,1,51
678,287000,150.0,4,2,2019,6.0,4,51
679,287000,141.0,4,2,2022,4.17,0,51
680,286000,115.0,4,1,2018,5.0,0,50
681,285000,426.0,6,2,2009,126.0,1,19
682,285000,173.0,4,1,2017,6.51,1,15
683,285000,130.0,5,2,2012,5.0,1,18
684,285000,133.0,4,2,2018,5.0,1,19
685,285000,138.63,4,1,2023,45.45,1,51
686,285000,130.0,5,2,2010,5.0,3,18
687,285000,140.0,4,2,2018,4.0,1,18
688,285000,207.12,5,2,2019,9.0,1,19
689,285000,88.0,4,2,2024,2.2,1,51
690,285000,183.0,4,2,2018,10.0,1,19
691,285000,84.0,4,2,2019,2.5,1,28
692,285000,262.0,5,2,2011,12.0,1,19
693,285000,174.0,5,2,1992,5.0,1,14
694,285000,69.0,3,2,2018,2.0,0,21
695,285000,150.0,4,1,2018,6.0,1,18
696,284999,120.0,5,2,2017,6.44,0,51
697,284000,100.0,3,2,2017,3.0,0,31
698,284000,100.0,3,2,2017,5.0,1,21
699,284000,150.0,5,2,2022,45.45,1,20
700,283000,96.0,4,2,2014,2.77,1,51
701,282000,217.0,6,2,2013,14.98,1,31
702,281602,80.0,3,1,2024,10.0,4,50
703,280000,470.0,6,2,2018,8.0,1,31
704,280000,120.0,5,2,2024,4.0,0,31
705,280000,240.0,6,2,2018,8.0,1,18
706,280000,124.0,5,2,2024,3.0,1,51
707,280000,155.0,4,2,2008,5.0,1,51
708,280000,280.0,6,2,2008,14.0,1,20
709,280000,157.0,5,1,2023,15.5,1,19
710,280000,127.0,4,2,2006,5.95,1,51
711,280000,217.0,4,2,2016,7.03,0,51
712,280000,243.0,6,2,2023,10.22,1,19
713,280000,574.0,10,2,1990,41.46,1,20
714,280000,154.0,5,2,2013,23.0,1,50
715,280000,119.0,4,2,2017,5.0,0,51
716,280000,197.0,5,1,2016,12.0,1,50
717,280000,189.0,5,2,2016,9.0,1,19
718,280000,400.0,5,3,2018,6.0,1,18
719,280000,80.0,3,2,2021,45.45,1,31
720,280000,219.0,4,2,2016,7.03,0,50
721,280000,160.0,4,1,2021,10.3,1,32
722,279990,148.0,4,2,2024,5.04,1,51
723,279990,148.0,4,2,2022,5.04,1,51
724,279922,157.0,5,2,2023,4.25,0,51
725,279900,79.0,3,2,2022,1.37,1,31
726,279900,174.0,4,2,2023,5.0,1,51
727,279000,104.0,4,1,2022,2.5,1,51
728,279000,123.0,4,1,2022,9.51,1,15
729,279000,154.0,4,2,2014,8.6,1,14
730,279000,483.0,14,2,1973,35.72,4,32
731,279000,325.0,8,2,1968,10.4,1,51
732,279000,137.0,4,1,2023,7.5,1,50
733,279000,230.0,5,2,1989,24.44,1,50
734,279000,90.0,3,3,2018,1.0,0,18
735,279000,77.0,3,2,2021,45.45,0,31
736,279000,165.0,6,2,2008,16.0,1,50
737,279000,120.0,4,2,2008,7.0,0,50
738,279000,117.0,4,1,2018,11.67,1,50
739,279000,141.0,4,3,2007,5.45,1,50
740,277400,125.0,5,2,2012,79.0,4,27
741,277000,160.0,4,1,2024,8.56,1,51
742,277000,160.0,4,1,2024,8.56,1,50
743,277000,177.0,4,1,2024,13.0,1,51
744,275659,62.0,4,1,2023,2.71,1,51
745,275000,161.0,5,2,2019,6.1,1,50
746,275000,134.0,5,1,2013,105.0,4,19
747,275000,100.0,4,2,2023,2.79,0,51
748,275000,160.0,4,2,2019,6.0,1,50
749,275000,120.0,4,2,2022,7.5,0,50
750,275000,108.0,6,1,1940,3.0,2,51
751,275000,185.0,4,2,2022,4.5,0,14
752,275000,147.0,4,1,2023,11.6,1,50
753,275000,157.0,5,2,1999,8.0,1,19
754,275000,217.0,6,2,2003,14.63,1,33
755,275000,120.0,5,2,2024,4.0,0,31
756,275000,215.0,5,2,1956,5.75,1,14
757,275000,134.0,4,1,2022,45.45,1,15
758,275000,252.0,5,2,2010,2.91,1,14
